,yawRate,drivingMode,topic,msgsize,time,gearLocation,metadataID,throttlePercentage,steeringPercentage,brakePercentage,groupMetadataID,errorCode,steeringRate,speedMps,engineStarted,_id,fuelRangeM,msg_type,engageAdvice.advice,signal.turnSignal,header.moduleName,header.sequenceNum,header.timestampSec,wheelSpeed.isWheelSpdRrValid,wheelSpeed.wheelSpdRr,wheelSpeed.isWheelSpdRlValid,wheelSpeed.wheelSpdFr,wheelSpeed.isWheelSpdFrValid,wheelSpeed.wheelSpdRl,wheelSpeed.wheelSpdFl,wheelSpeed.isWheelSpdFlValid
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166941184053472,GEAR_DRIVE,491ecfe5-c841-11ee-a7fc-dd032dba19e8,0,0.9634514,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,23.311644,True,4b9784bb-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77120,1686166941.1839905,True,64.71683502197266,True,64.61211395263672,True,64.50740051269531,64.50740051269531,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166992904979975,GEAR_DRIVE,e5497316-c841-11ee-a7fc-dd032dba19e8,0,5.669541,6.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,f630f463-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,79706,1686166992.9048615,True,0,True,0,True,0,0,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166893943934257,GEAR_DRIVE,aa92c82f-c840-11ee-a7fc-dd032dba19e8,30.8,0.37055823,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.623276,True,af60d174-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74758,1686166893.9438376,True,59.690284729003906,True,59.89972686767578,True,59.533206939697266,59.795005798339844,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166997185555299,GEAR_DRIVE,e5497316-c841-11ee-a7fc-dd032dba19e8,0,2.6680193,14.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,03b038c6-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,79920,1686166997.1855245,True,0,True,0,True,0,0,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167017825266340,GEAR_PARKING,43773e83-c842-11ee-a7fc-dd032dba19e8,0,2.5197961,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,49564741-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,80952,1686167017.8251245,True,0,True,0,True,0,0,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166960027621648,GEAR_DRIVE,67850295-c841-11ee-a7fc-dd032dba19e8,0,-0.4817257,12.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,17.764767,True,868022c6-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,78062,1686166960.0239747,True,49.27066421508789,True,49.16594696044922,True,49.32302474975586,49.27066421508789,True
0,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166919885826562,GEAR_DRIVE,e9c16a27-c840-11ee-a7fc-dd032dba19e8,0,0.55583733,2.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,24.8264,True,04951382-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,76055,1686166919.885737,True,68.90563201904297,True,68.80091094970703,True,68.853271484375,68.74855041503906,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166882545716339,GEAR_DRIVE,6a6c153e-c840-11ee-a7fc-dd032dba19e8,24.8,0.07411164,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.7014,True,8a664119-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74188,1686166882.5456567,True,60.00444412231445,True,60.10916519165039,True,59.89972686767578,60.05680465698242,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166944244340125,GEAR_DRIVE,491ecfe5-c841-11ee-a7fc-dd032dba19e8,0,0.22233494,1.2,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,23.046886,True,55074deb-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77273,1686166944.2441878,True,63.87907791137695,True,63.826717376708984,True,63.826717376708984,63.826717376708984,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166891964707245,GEAR_DRIVE,8b9283f8-c840-11ee-a7fc-dd032dba19e8,66.4,0.37055823,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,18.717457,True,a9628de5-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74659,1686166891.9646482,True,51.46977996826172,True,51.836299896240234,True,51.36506271362305,51.783939361572266,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166969344048554,GEAR_DRIVE,87d6fd40-c841-11ee-a7fc-dd032dba19e8,0,3.335024,18.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,10.327696,True,a4e7e367-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,78528,1686166969.3440077,True,29.059743881225586,True,28.797945022583008,True,28.74558448791504,28.53614616394043,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166952185304045,GEAR_DRIVE,67850295-c841-11ee-a7fc-dd032dba19e8,0,-1.5563446,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,19.06251,True,6c8bb11d-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77670,1686166952.185265,True,52.831138610839844,True,52.6740608215332,True,52.93585968017578,52.98822021484375,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166899903182299,GEAR_DRIVE,aa92c82f-c840-11ee-a7fc-dd032dba19e8,9.2,0.11116747,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,22.092026,True,c3029c4d-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,75056,1686166899.9031434,True,61.20872497558594,True,61.20872497558594,True,61.10400390625,61.20872497558594,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166962685607347,GEAR_DRIVE,87d6fd40-c841-11ee-a7fc-dd032dba19e8,0,0.87081194,14,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,16.28039,True,90097b5e-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,78195,1686166962.6855485,True,45.29131317138672,True,45.13423538208008,True,45.18659210205078,45.08187484741211,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166870785290739,GEAR_DRIVE,4a233e38-c840-11ee-a7fc-dd032dba19e8,0,0.5743653,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.499577,True,647dbd14-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,73600,1686166870.7851665,True,59.690284729003906,True,59.585567474365234,True,59.4808464050293,59.533206939697266,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166999726253368,GEAR_REVERSE,055149ba-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,22.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,0cf2e3e5-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80047,1686166999.7261875,True,0,True,0,True,0,0,True
3,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166949225670136,GEAR_DRIVE,491ecfe5-c841-11ee-a7fc-dd032dba19e8,0,-0.51878154,15.2,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,20.967894,True,6358a8c2-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77522,1686166949.2256057,True,58.38128662109375,True,58.0147705078125,True,58.32892990112305,58.0671272277832,True
4,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166932945528852,GEAR_DRIVE,298718d2-c841-11ee-a7fc-dd032dba19e8,0,-0.07411164,11.6,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,24.233953,True,3016b7f3-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,76708,1686166932.9454927,True,67.23011016845703,True,67.1253890991211,True,67.17774963378906,67.1253890991211,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166871296329803,GEAR_DRIVE,4a233e38-c840-11ee-a7fc-dd032dba19e8,0,1.3340096,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.171886,True,647dbec9-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,73625,1686166871.286223,True,58.800167083740234,True,58.747806549072266,True,58.6954460144043,58.48600769042969,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166893703986408,GEAR_DRIVE,aa92c82f-c840-11ee-a7fc-dd032dba19e8,35.6,0.38908616,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.343327,True,af60d0a6-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74746,1686166893.703869,True,58.90488815307617,True,59.11432647705078,True,58.90488815307617,59.16668701171875,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166984605692988,GEAR_DRIVE,c6640314-c841-11ee-a7fc-dd032dba19e8,0,-10.709132,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,6.04601,True,da7d6a58-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,79291,1686166984.6056194,True,16.49336814880371,True,16.54572868347168,True,17.0169677734375,17.06932830810547,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166998465616368,GEAR_REVERSE,055149ba-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,14.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,07d79c35-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,79984,1686166998.4655578,True,0,True,0,True,0,0,True
1,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166867005713810,GEAR_DRIVE,4a233e38-c840-11ee-a7fc-dd032dba19e8,19.2,0.40761408,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,25.217028,True,570a62a7-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,73411,1686166867.005627,True,69.84810638427734,True,69.90046691894531,True,69.7433853149414,69.84810638427734,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166940744528743,GEAR_DRIVE,298718d2-c841-11ee-a7fc-dd032dba19e8,0,0.18527912,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,23.342026,True,491ecf7e-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77098,1686166940.7440479,True,64.71683502197266,True,64.55975341796875,True,64.71683502197266,64.71683502197266,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166897404632466,GEAR_DRIVE,aa92c82f-c840-11ee-a7fc-dd032dba19e8,10,0.03705582,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.905394,True,bc0d67fe-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74931,1686166897.4045284,True,60.685123443603516,True,60.580406188964844,True,60.685123443603516,60.737483978271484,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167012545472757,GEAR_PARKING,2346aa2a-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,5.2,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,35c20924-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80688,1686167012.545254,True,0,True,0,True,0,0,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167021608451428,GEAR_PARKING,43773e83-c842-11ee-a7fc-dd032dba19e8,0,2.5197961,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,558636ff-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,81141,1686167021.6056147,True,0,True,0,True,0,0,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167004465575925,GEAR_REVERSE,055149ba-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,22.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,1b8822a1-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80284,1686167004.4655366,True,0,True,0,True,0,0,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166896204005477,GEAR_DRIVE,aa92c82f-c840-11ee-a7fc-dd032dba19e8,8.4,0.03705582,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.779526,True,b89ab838-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74871,1686166896.2038689,True,60.37096405029297,True,60.37096405029297,True,60.2662467956543,60.318603515625,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166907246636773,GEAR_DRIVE,ca303b6c-c840-11ee-a7fc-dd032dba19e8,0,0.09263956,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,22.437077,True,db23b862-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,75423,1686166907.2455513,True,62.25592041015625,True,62.09884262084961,True,62.25592041015625,62.20355987548828,True
3,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166970366346275,GEAR_DRIVE,a6500c1c-c841-11ee-a7fc-dd032dba19e8,0,2.6680193,18.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,8.702261,True,a915c015-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,78579,1686166970.3657901,True,24.347352981567383,True,24.137914657592773,True,24.033193588256836,23.9808349609375,True
0,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166863245714149,GEAR_DRIVE,4a233e38-c840-11ee-a7fc-dd032dba19e8,34.4,0.31497452,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,23.374578,True,4bb1cf8c-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,73223,1686166863.2455857,True,64.55975341796875,True,64.76919555664062,True,64.45503997802734,64.76919555664062,True
1,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166934584486454,GEAR_DRIVE,298718d2-c841-11ee-a7fc-dd032dba19e8,0,0.1667512,13.6,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,23.2639,True,35710ac2-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,76790,1686166934.5843906,True,64.71683502197266,True,64.45503997802734,True,64.71683502197266,64.40267944335938,True
2,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166864145743646,GEAR_DRIVE,4a233e38-c840-11ee-a7fc-dd032dba19e8,42,0.88933975,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,23.951836,True,4e3eaf0f-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,73268,1686166864.1456592,True,66.23527526855469,True,66.44470977783203,True,66.02583312988281,66.33999633789062,True
3,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166939545627824,GEAR_DRIVE,298718d2-c841-11ee-a7fc-dd032dba19e8,0,-0.74111646,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,23.437511,True,4722bc8e-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,77038,1686166939.5455334,True,64.9786376953125,True,64.87391662597656,True,64.9786376953125,64.9786376953125,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166977586424578,GEAR_DRIVE,a6500c1c-c841-11ee-a7fc-dd032dba19e8,0,-2.4456842,11.2,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,c21b7801-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,78940,1686166977.585852,True,0,True,0,True,0,0,True
1,0,COMPLETE_MANUAL,/apollo/canbus/chassis,134,1686166887004733121,GEAR_DRIVE,8b9283f8-c840-11ee-a7fc-dd032dba19e8,0,0.18527912,28,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.124144,True,9a1f3644-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74411,1686166887.0046291,True,58.90488815307617,True,58.6954460144043,True,58.8525276184082,58.538368225097656,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166984024096026,GEAR_DRIVE,c6640314-c841-11ee-a7fc-dd032dba19e8,4.8,-17.879435,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,5.952694,True,d82ad587-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,79262,1686166984.0240002,True,15.812689781188965,True,15.969769477844238,True,16.96460723876953,17.121686935424805,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166875645767828,GEAR_DRIVE,6a6c153e-c840-11ee-a7fc-dd032dba19e8,18.8,-0.5002536,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,16.998707,True,73bb3941-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,73843,1686166875.645657,True,46.96683120727539,True,47.07154846191406,True,46.96683120727539,47.07154846191406,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167013065312519,GEAR_PARKING,2346aa2a-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,37e2ca38-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80714,1686167013.065199,True,0,True,0,True,0,0,True
0,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166926145701405,GEAR_DRIVE,08bc24f9-c841-11ee-a7fc-dd032dba19e8,3.6,-0.03705582,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,24.65496,True,1996d59a-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,76368,1686166926.1455827,True,68.32966613769531,True,68.32966613769531,True,68.32966613769531,68.32966613769531,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166999025587482,GEAR_REVERSE,055149ba-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,15.2,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,09ef42a5-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80012,1686166999.0255475,True,0,True,0,True,0,0,True
2,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166868384506930,GEAR_DRIVE,4a233e38-c840-11ee-a7fc-dd032dba19e8,0,0.3520303,24.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,23.654526,True,5a466c82-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,73480,1686166868.3842099,True,66.07819366455078,True,65.55459594726562,True,65.97347259521484,65.6069564819336,True
3,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166892926138407,GEAR_DRIVE,aa92c82f-c840-11ee-a7fc-dd032dba19e8,43.6,0.38908616,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,20.390635,True,ad8a0ab9-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74707,1686166892.9256365,True,56.07745361328125,True,56.443973541259766,True,56.12981414794922,56.443973541259766,True
4,0,COMPLETE_MANUAL,/apollo/canbus/chassis,134,1686166874547980495,GEAR_DRIVE,6a6c153e-c840-11ee-a7fc-dd032dba19e8,0,-0.24086285,18,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,17.03126,True,7025b8cc-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,73788,1686166874.5478575,True,47.28099060058594,True,47.17626953125,True,47.22863006591797,47.17626953125,True
5,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166945984225953,GEAR_DRIVE,491ecfe5-c841-11ee-a7fc-dd032dba19e8,0,-0.74111646,12.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,22.076834,True,59dd9037-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77360,1686166945.984131,True,61.31344223022461,True,61.10400390625,True,61.41816329956055,61.26108169555664,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166941004174490,GEAR_DRIVE,491ecfe5-c841-11ee-a7fc-dd032dba19e8,0,0.79670024,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,23.311644,True,4b978413-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77111,1686166941.0040324,True,64.71683502197266,True,64.61211395263672,True,64.66447448730469,64.55975341796875,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167009365388468,GEAR_REVERSE,2346aa2a-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,23.2,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,2bc4c7d3-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80529,1686167009.3652797,True,0,True,0,True,0,0,True
0,0,COMPLETE_MANUAL,/apollo/canbus/chassis,134,1686166886804742897,GEAR_DRIVE,8b9283f8-c840-11ee-a7fc-dd032dba19e8,0,0.09263956,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.827269,True,9a1f3598-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74401,1686166886.8046308,True,60.475685119628906,True,60.475685119628906,True,60.42332458496094,60.42332458496094,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166948665798433,GEAR_DRIVE,491ecfe5-c841-11ee-a7fc-dd032dba19e8,0,-0.51878154,12.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.406261,True,62972d38-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77494,1686166948.6656635,True,59.585567474365234,True,59.21904754638672,True,59.63792419433594,59.32376480102539,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167004363616748,GEAR_REVERSE,055149ba-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,22.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,1b88224b-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80279,1686167004.3635561,True,0,True,0,True,0,0,True
3,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167027299579429,GEAR_PARKING,64d3ee2f-c842-11ee-a7fc-dd032dba19e8,0,2.5197961,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,6a1a42f3-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,81425,1686167027.2995296,True,0,True,0,True,0,0,True
4,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166870105661827,GEAR_DRIVE,4a233e38-c840-11ee-a7fc-dd032dba19e8,4,0.20380704,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.85765,True,60cb338e-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,73566,1686166870.1055899,True,60.475685119628906,True,60.63276290893555,True,60.475685119628906,60.528045654296875,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166953026444277,GEAR_DRIVE,67850295-c841-11ee-a7fc-dd032dba19e8,0,-2.0010145,4.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,19.077702,True,6fa5c35f-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77712,1686166953.0253215,True,52.778778076171875,True,52.726417541503906,True,52.98822021484375,53.04057693481445,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166902290714575,GEAR_DRIVE,ca303b6c-c840-11ee-a7fc-dd032dba19e8,8.8,0.31497452,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,22.452269,True,cbf2677d-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,75166,1686166902.1042516,True,62.25592041015625,True,62.20355987548828,True,62.20355987548828,62.20355987548828,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166951525660760,GEAR_DRIVE,67850295-c841-11ee-a7fc-dd032dba19e8,0,-1.0190351,12.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,19.186207,True,6a7f2d40-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77637,1686166951.5253048,True,53.14529800415039,True,52.98822021484375,True,53.09293746948242,53.14529800415039,True
1,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166927624945879,GEAR_DRIVE,08bc24f9-c841-11ee-a7fc-dd032dba19e8,0,0.3520303,1.2,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,24.717896,True,1ecfc75c-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,76442,1686166927.6248503,True,68.53910827636719,True,68.43438720703125,True,68.53910827636719,68.43438720703125,True
